Date,Sales_Brot,Sales_Broetchen,Sales_Croissant,Sales_Konditorei,Sales_Kuchen,Sales_Saisonbrot,Bewoelkung,Temperatur,Windgeschwindigkeit,Wettercode,holiday,holiday_1_weihnachtstag,holiday_2_weihnachtstag,holiday_christi_himmelfahrt,holiday_karfreitag,holiday_neujahr,holiday_ostermontag,holiday_ostersonntag,holiday_pfingstmontag,holiday_pfingstsonntag,holiday_reformationstag,holiday_tag_der_arbeit,holiday_tag_der_deutschen_einheit,school_holiday,school_holiday_herbstferien,school_holiday_osterferien,school_holiday_pfingstferien,school_holiday_sommerferien,school_holiday_weihnachtsferien,KielerWoche,weekday,month,dayofmonth,dayofyear,year
2018-05-05,127.687524931524,335.749134831014,152.122844865004,74.55683632916909,302.514155462507,0.0,0.0,14.75,9,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,125,18
2018-05-06,56.2258188093528,376.939801196948,204.55403994528197,117.972407381309,203.180786094859,0.0,0.0,18.9125,10,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,6,126,18
2018-05-07,134.486983298219,332.993115402227,149.514220844308,65.49152257448961,191.151457196548,0.0,0.0,20.825,11,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,127,18
2018-05-08,118.42315979470399,334.044910217472,178.326054614077,101.61089470953002,239.07140603970902,0.0,0.0,22.3875,14,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,8,128,18
2018-05-09,147.863208010494,366.594614774152,150.040549196134,77.17045262262201,257.128869229207,0.0,0.0,23.3,12,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,9,129,18
2018-05-10,65.3700130129915,499.73501307085996,213.62064384472902,85.51608424002771,301.198360686431,0.0,5.0,20.525,9,95.0,Christi Himmelfahrt,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,10,130,18
2018-05-11,206.81195059121998,494.26911626515704,239.477710150464,84.6257280971586,283.014844834372,0.0,1.0,15.1,8,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,pfingstferien,0,0,1,0,0,0,4,5,11,131,18
2018-05-12,150.026139523841,603.336444489448,287.096782778773,94.1739600656155,279.270036711318,0.0,5.0,17.3375,10,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,pfingstferien,0,0,1,0,0,0,5,5,12,132,18
2018-05-13,86.01256111409658,569.3571695831359,283.683773802826,80.0259008484754,292.453462601628,0.0,2.0,17.25,12,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,13,133,18
2018-05-14,98.758369396784,300.11231554769597,109.48756395160801,53.625171877427505,256.37427251573104,0.0,0.0,18.8875,11,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,14,134,18
2018-05-15,98.03536446361309,317.256749063426,128.242788342459,57.3572122605313,237.92000198709098,0.0,0.0,18.0,9,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,15,135,18
2018-05-16,73.5620132092815,290.487638319958,117.19208049046001,37.66946998836671,200.82830548051498,0.0,5.0,20.5625,13,21.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,16,136,18
2018-05-17,129.846043854855,335.998442417482,143.116719553358,73.69905718968909,208.662279549737,0.0,3.0,15.2875,10,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,17,137,18
2018-05-18,127.204797376274,287.728335701492,128.82850792913402,68.17149402132941,252.589701591671,0.0,7.0,14.75,9,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,18,138,18
2018-05-19,169.221578127274,496.293121281773,223.624171765277,77.9819906254498,325.731571782838,0.0,6.0,14.9125,8,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,19,139,18
2018-05-20,107.80986732414,612.504912138074,305.100783157298,65.41878708178389,330.380607140183,0.0,0.0,18.9,13,5.0,Pfingstsonntag,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,5,20,140,18
2018-05-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.5125,16,5.0,Pfingstmontag,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,21,141,18
2018-05-22,156.307236988041,439.983048890548,191.073379157625,70.2272839676609,246.919595782246,0.0,0.0,20.325,13,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,22,142,18
2018-05-23,109.786783071564,377.17173652762705,169.755098557206,73.48535517757409,261.987888413387,0.0,0.0,20.1625,10,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,23,143,18
2018-05-24,108.54624822638,442.077053223315,211.51445928896197,27.433725861826,282.324748821077,0.0,0.0,20.35,15,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,24,144,18
2018-05-25,123.51714353361601,434.548805085972,247.21864973227002,52.1670176955289,263.537547106143,0.0,0.0,19.775,16,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,25,145,18
2018-05-26,152.999422087259,576.159876838086,311.407509119781,85.097600524964,256.302811541552,0.0,0.0,19.875,11,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,26,146,18
2018-05-27,99.6705421509629,551.785889665344,311.20472452264903,87.10099848340158,296.455672065359,0.0,7.0,16.425,12,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,27,147,18
2018-05-28,157.41929138371,327.612062095694,162.439462643652,37.9547198477045,249.516309840441,0.0,2.0,20.2125,10,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,28,148,18
2018-05-29,106.471684824603,362.19787990202695,158.651320049942,77.51843610461971,245.46831824570899,0.0,0.0,23.4625,14,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,29,149,18
2018-05-30,112.241407941627,311.095499034225,160.3217968442,60.5240997148559,259.96013351803697,0.0,1.0,23.1875,11,17.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,30,150,18
2018-05-31,111.26691705831999,365.99285639231596,146.549349936418,49.7546528574438,270.054824412474,0.0,0.0,21.8875,14,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,31,151,18
2018-06-01,171.35221132083598,391.076358799694,196.04793646865002,72.55484039236879,299.63206566762994,0.0,0.0,21.375,12,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,1,152,18
2018-06-02,145.08249383024202,521.650312193202,258.202812224251,62.9124810333617,340.519101625788,0.0,1.0,22.8875,10,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,2,153,18
2018-06-03,78.971045287569,464.730872024382,275.442535237438,70.19671871963861,240.282735776938,0.0,7.0,19.275,9,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,3,154,18
2018-06-04,130.48013370406798,343.426223803643,143.940547738714,89.27293770644128,255.7161632198,0.0,5.0,19.25,14,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,155,18
2018-06-05,149.09742860030002,356.78881217457604,104.71280919176,90.86432766977579,246.324696666008,0.0,0.0,19.7,10,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,5,156,18
2018-06-06,125.51279931351002,365.261136752151,143.24052446027,41.8644272812954,315.690602059227,0.0,0.0,22.15,14,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,6,157,18
2018-06-07,130.135052932173,356.370930301431,140.663759746983,69.3795740364973,266.727369278352,0.0,0.0,23.6875,10,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,7,158,18
2018-06-08,133.461558814522,325.485745267141,164.132119777067,50.7535069920758,232.592176274025,0.0,0.0,22.7375,9,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,8,159,18
2018-06-09,196.77276590343,569.566954419399,258.693422948001,41.8883153042351,327.610879192418,0.0,6.0,22.1125,7,61.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,9,160,18
2018-06-10,98.5728577636623,493.24133356367895,215.850855030174,107.377542844818,295.973083553428,0.0,7.0,19.1,8,61.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,10,161,18
2018-06-11,167.589367834019,328.008049986003,131.37648432655598,47.266324667901706,239.932103508815,0.0,6.0,18.5125,15,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,11,162,18
2018-06-12,118.251386322568,329.263269649306,121.491725263723,73.6639310973651,312.454285079194,0.0,8.0,15.3125,12,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,12,163,18
2018-06-13,139.415611673776,338.919467418708,107.792959647247,43.9344371578242,311.402992365135,0.0,7.0,16.4,14,61.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,13,164,18
2018-06-14,185.37130786224498,332.550472010635,107.136270934862,48.221824378161294,232.553710596851,0.0,5.0,20.9,10,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,14,165,18
2018-06-15,178.35889671913299,345.01735089034696,149.62514070442498,51.72875587248671,280.704349405747,0.0,4.0,19.2,7,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,15,166,18
2018-06-16,165.240825926878,536.4523482662249,249.755999609154,79.94256970312792,209.362082944004,0.0,5.0,21.325,7,95.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,6,16,167,18
2018-06-17,131.774736746731,561.16613003467,301.987694387114,105.970913596347,351.208968634828,0.0,5.0,18.275,12,61.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,6,17,168,18
2018-06-18,150.60898110442,453.773846005242,183.905575463908,52.46231429004639,368.908774188599,0.0,7.0,17.6375,9,61.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,18,169,18
2018-06-19,134.10322954955402,439.38769223390403,167.94911352995,47.886129019305294,271.81764113949504,0.0,3.0,19.2375,16,21.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,19,170,18
2018-06-20,187.76036369239102,438.20673354481005,178.48514619765498,68.6435116412585,329.991266466933,0.0,3.0,23.65,13,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,6,20,171,18
2018-06-21,137.380800589863,425.408065202863,165.510528887169,50.350316492663204,301.074413373322,0.0,7.0,11.5625,15,65.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,6,21,172,18
2018-06-22,173.94005241558997,443.18009337282996,205.270413262478,62.6581464475431,349.50958339018996,0.0,5.0,15.575,20,61.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,6,22,173,18
2018-06-23,228.688308197952,706.424379766017,339.700511154661,49.884049264678005,662.369320660577,0.0,7.0,14.3,18,61.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,6,23,174,18
2018-06-24,96.8397776549712,579.8876140598941,312.533160106558,68.61942711474511,275.941582346904,0.0,6.0,16.2375,10,21.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,6,24,175,18
2018-06-25,147.96326008434798,384.640828386969,124.50607695453999,66.9436917796958,230.864354449729,0.0,6.0,17.175,13,21.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,25,176,18
2018-06-26,126.72717073825001,353.735951524532,187.471226496696,54.5490530559365,413.524339016232,0.0,3.0,20.075,6,21.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,26,177,18
2018-06-27,98.37427391477631,381.327351816437,176.520124844737,52.5737491532418,237.797068733578,0.0,0.0,22.0125,11,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,27,178,18
2018-06-28,153.222912713889,351.533391493667,172.553305766358,62.5161339241154,266.230348521234,0.0,0.0,22.125,9,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,28,179,18
2018-06-29,124.38040536437,359.496198524693,181.430705919947,70.8616229090274,301.333621469614,0.0,0.0,21.85,15,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,29,180,18
2018-06-30,162.61906359671602,535.33212121073,236.663786945788,72.286780825535,372.57202283272795,0.0,0.0,21.2375,10,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,30,181,18
2018-07-01,106.39829588885401,573.4871463263349,263.897681363429,70.8375760573994,313.693570417633,0.0,0.0,21.0625,12,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,1,182,18
2018-07-02,149.330712948602,440.0105886213,191.103060628223,52.417112652335504,299.485142926572,0.0,0.0,22.525,11,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,183,18
2018-07-03,169.678253618551,456.488427608042,166.357391348145,53.5247684644624,375.183777236051,0.0,0.0,22.4875,9,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,3,184,18
2018-07-04,109.364720126691,442.803643928112,176.796513441915,80.0791978861617,320.560420020722,0.0,5.0,19.7,9,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,4,185,18
2018-07-05,116.912047862458,459.350487108825,218.055711841422,74.4295025189987,326.454338026984,0.0,7.0,17.5,12,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,5,186,18
2018-07-06,125.795744991444,434.205209218693,233.461803865928,70.38224248453301,341.902764855412,0.0,0.0,20.5125,18,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,6,187,18
2018-07-07,191.54454865792,524.0240239314589,289.921816234279,62.1501168323456,356.139309359314,0.0,0.0,20.25,19,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,7,188,18
2018-07-08,91.3700330488367,593.024525346138,301.517746301254,64.4410669363211,280.607920878796,0.0,0.0,23.0,10,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,8,189,18
2018-07-09,229.749812826633,535.6580700404901,260.209070681143,62.8611925638227,341.583244542908,0.0,6.0,16.75,18,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,sommerferien,0,0,0,1,0,0,0,7,9,190,18
2018-07-10,161.388287131381,496.19058485195603,231.022738407076,42.7230534757185,314.82901140181,0.0,2.0,18.675,15,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,sommerferien,0,0,0,1,0,0,1,7,10,191,18
2018-07-11,182.146767161495,505.24431555534795,223.18400674539902,88.3289090240568,372.322714037489,0.0,7.0,19.625,12,21.0,0,0,0,0,0,0,0,0,0,0,0,0,0,sommerferien,0,0,0,1,0,0,2,7,11,192,18
2018-07-12,207.87933999587298,528.582312248941,225.776865057334,118.081149876388,284.685669931316,0.0,1.0,26.075,14,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,sommerferien,0,0,0,1,0,0,3,7,12,193,18
2018-07-13,212.72241497718602,553.4720142241099,288.029917196184,69.4569519950266,279.348150312173,0.0,0.0,23.975,13,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,sommerferien,0,0,0,1,0,0,4,7,13,194,18
2018-07-14,212.000188627887,630.686820328078,361.88397074459505,109.52782940388398,274.125088686032,0.0,7.0,17.7625,12,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,sommerferien,0,0,0,1,0,0,5,7,14,195,18
2018-07-15,119.13280376178601,663.320488243827,383.53976471320505,103.222808871659,202.681914741377,0.0,2.0,23.2,9,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,sommerferien,0,0,0,1,0,0,6,7,15,196,18
2018-07-16,208.643527692918,577.8690769718061,279.08003394183896,65.5010025493488,251.14243220537602,0.0,0.0,24.25,9,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,sommerferien,0,0,0,1,0,0,0,7,16,197,18
2018-07-17,197.26483473804402,608.0534266958609,322.44026077589297,77.5317706977608,307.59529267260103,0.0,0.0,26.775,10,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,sommerferien,0,0,0,1,0,0,1,7,17,198,18
2018-07-18,137.708586986464,619.546252444028,307.917253388314,90.65510656347809,347.85748180279296,0.0,3.0,23.866666,13,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,sommerferien,0,0,0,1,0,0,2,7,18,199,18
2018-07-19,200.859004330066,619.309005906989,334.668701817439,94.23142546678369,345.908520540692,0.0,2.0,22.575,13,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,sommerferien,0,0,0,1,0,0,3,7,19,200,18
2018-07-20,152.255425827064,606.795258489311,305.416244754035,95.9236728001448,214.679932896498,0.0,0.0,22.775,9,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,sommerferien,0,0,0,1,0,0,4,7,20,201,18
2018-07-21,184.333715320185,751.688618797138,393.212012402375,91.5962742377594,240.699232662494,0.0,0.0,25.0625,10,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,sommerferien,0,0,0,1,0,0,5,7,21,202,18
2018-07-22,130.857888069408,724.3181159046901,429.92028848233804,82.37180633037259,259.770398937938,0.0,1.0,25.0375,13,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,sommerferien,0,0,0,1,0,0,6,7,22,203,18
2018-07-23,170.80666901127898,577.95877861105,325.690202796677,78.4432557604295,353.698258875291,0.0,3.0,24.8375,10,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,sommerferien,0,0,0,1,0,0,0,7,23,204,18
2018-07-24,157.35011967154801,595.267964680523,302.39642639544996,66.2753183828195,240.303089815913,0.0,0.0,28.1,10,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,sommerferien,0,0,0,1,0,0,1,7,24,205,18
2018-07-25,133.595167634802,651.748087737109,337.22846412854403,73.45992299021641,230.93992130349602,0.0,1.0,28.425,11,61.0,0,0,0,0,0,0,0,0,0,0,0,0,0,sommerferien,0,0,0,1,0,0,2,7,25,206,18
2018-07-26,202.537258911938,628.287763132202,339.641098219397,70.23654529841039,326.00606375453,0.0,0.0,28.875,12,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,sommerferien,0,0,0,1,0,0,3,7,26,207,18
2018-07-27,198.225522569542,677.415844284098,333.774098644297,65.5637342177303,297.86785288824797,0.0,0.0,27.5875,16,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,sommerferien,0,0,0,1,0,0,4,7,27,208,18
2018-07-28,214.470393074174,716.576824811507,371.819769806308,54.047421814130004,290.024007470062,0.0,3.0,28.75,11,95.0,0,0,0,0,0,0,0,0,0,0,0,0,0,sommerferien,0,0,0,1,0,0,5,7,28,209,18
2018-07-29,129.80199148348302,721.822447100687,433.82069689278603,128.952852247529,335.823557263961,0.0,0.0,24.55,6,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,sommerferien,0,0,0,1,0,0,6,7,29,210,18
2018-07-30,148.541339807983,616.358562124364,348.77034626705705,71.82297722910249,324.965347777888,0.0,6.0,27.7875,10,21.0,0,0,0,0,0,0,0,0,0,0,0,0,0,sommerferien,0,0,0,1,0,0,0,7,30,211,18
2018-07-31,123.07568176241301,586.081665905607,285.872615508632,57.10279469334989,261.341312948599,0.0,5.0,31.2875,11,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,sommerferien,0,0,0,1,0,0,1,7,31,212,18
2018-08-01,155.667074902176,598.690398763956,331.565492568945,111.432836575261,282.33553027177396,0.0,0.0,23.7625,10,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,sommerferien,0,0,0,1,0,0,2,8,1,213,18
2018-08-02,184.60201525042598,606.912458068783,345.590802581548,62.3128346369388,296.637291883386,0.0,0.0,26.1875,10,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,sommerferien,0,0,0,1,0,0,3,8,2,214,18
2018-08-03,186.074698075048,568.045888399595,332.295645845347,65.7266675420347,281.728655527194,0.0,1.0,27.6625,10,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,sommerferien,0,0,0,1,0,0,4,8,3,215,18
2018-08-04,194.712701006953,735.6583192572549,453.16888081342,56.721957960921294,368.861766308427,0.0,4.0,25.1375,12,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,sommerferien,0,0,0,1,0,0,5,8,4,216,18
2018-08-05,97.2065935638755,605.467549328333,338.194920406311,126.397858680571,282.019925849798,0.0,7.0,21.3,14,61.0,0,0,0,0,0,0,0,0,0,0,0,0,0,sommerferien,0,0,0,1,0,0,6,8,5,217,18
2018-08-06,166.783435864976,540.770029700307,273.133931381615,103.77267489919201,322.857577355047,0.0,0.0,23.1,5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,sommerferien,0,0,0,1,0,0,0,8,6,218,18
2018-08-07,143.22113747144698,574.81910698327,308.55390865016005,78.49847860164371,246.664176130582,0.0,0.0,32.671428000000006,7,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,sommerferien,0,0,0,1,0,0,1,8,7,219,18
2018-08-08,122.981555707127,513.033402794165,279.881155160378,71.9640223122997,243.510232591844,0.0,4.0,28.15,10,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,sommerferien,0,0,0,1,0,0,2,8,8,220,18
2018-08-09,161.955145073299,535.797625138022,304.322870537053,65.15850128085421,314.789565720808,0.0,5.0,24.575,13,21.0,0,0,0,0,0,0,0,0,0,0,0,0,0,sommerferien,0,0,0,1,0,0,3,8,9,221,18
2018-08-10,175.889430786451,576.6113059635769,328.96474215551,84.11018794273579,377.69578756547,0.0,5.0,17.325,16,61.0,0,0,0,0,0,0,0,0,0,0,0,0,0,sommerferien,0,0,0,1,0,0,4,8,10,222,18
2018-08-11,168.15839292353598,545.331192585877,317.32306875665597,117.30502293522,344.643560545804,0.0,6.0,15.5,13,61.0,0,0,0,0,0,0,0,0,0,0,0,0,0,sommerferien,0,0,0,1,0,0,5,8,11,223,18
2018-08-12,74.01891999764271,598.051553415418,358.564933559715,133.380872670446,350.612944380961,0.0,7.0,18.375,9,61.0,0,0,0,0,0,0,0,0,0,0,0,0,0,sommerferien,0,0,0,1,0,0,6,8,12,224,18
2018-08-13,193.715640168979,535.128377022525,273.104598695608,65.30879487913529,289.292017280164,0.0,7.0,21.9125,8,61.0,0,0,0,0,0,0,0,0,0,0,0,0,0,sommerferien,0,0,0,1,0,0,0,8,13,225,18
2018-08-14,190.85246872832099,510.427782635244,281.069807840696,75.0664732913322,293.783739547271,0.0,5.0,21.8,16,61.0,0,0,0,0,0,0,0,0,0,0,0,0,0,sommerferien,0,0,0,1,0,0,1,8,14,226,18
2018-08-15,150.014600973985,487.83084487312203,335.88734530989797,58.123294454529,283.67737133525503,0.0,6.0,21.9875,13,21.0,0,0,0,0,0,0,0,0,0,0,0,0,0,sommerferien,0,0,0,1,0,0,2,8,15,227,18
2018-08-16,165.281856975798,602.6445764548159,317.450986817885,71.9840316395104,344.311685300663,0.0,3.0,25.075,9,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,sommerferien,0,0,0,1,0,0,3,8,16,228,18
2018-08-17,183.61826622021,643.6267106606599,333.029685306957,86.36329946827111,354.53572740222603,0.0,7.0,19.55,9,61.0,0,0,0,0,0,0,0,0,0,0,0,0,0,sommerferien,0,0,0,1,0,0,4,8,17,229,18
2018-08-18,286.42858360369996,755.673310771433,401.07468686878303,112.804666561592,394.431938430451,0.0,4.0,21.75,10,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,sommerferien,0,0,0,1,0,0,5,8,18,230,18
2018-08-19,114.56491534131,555.275628519687,371.77798881953,87.3419566099399,375.888552573842,0.0,7.0,21.3875,10,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,sommerferien,0,0,0,1,0,0,6,8,19,231,18
2018-08-20,143.811983234546,436.053942161661,225.226069132738,77.9704568064167,268.928859434355,0.0,6.0,19.6,13,21.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,20,232,18
2018-08-21,167.876466720315,398.749359407773,207.786238689026,67.9816921909004,332.17546039302397,0.0,4.0,19.7875,8,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,21,233,18
2018-08-22,158.707824679993,452.188181009674,242.962853117526,105.007310216516,354.537655566648,0.0,0.0,26.6375,8,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,22,234,18
2018-08-23,196.98333700576902,477.13580575484497,222.93807795873698,100.50773713670701,283.253073240924,0.0,5.0,22.575,11,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,23,235,18
2018-08-24,134.813042303878,460.83161353739405,204.341247397776,66.3494356832689,328.556396902159,0.0,5.0,17.1,15,61.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,24,236,18
2018-08-25,210.89491096475498,576.176690754335,326.666274682972,86.5570592371088,428.64026528542,0.0,7.0,12.9,6,63.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,25,237,18
2018-08-26,116.037717397677,527.488145950355,335.613971191386,88.2938151483967,425.185962947137,0.0,3.0,16.9875,12,21.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,26,238,18
2018-08-27,145.158367443176,367.35059361575895,165.757656933611,80.37584881487821,307.875416787328,0.0,6.0,16.5375,13,63.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,27,239,18
2018-08-28,157.917157032248,384.448671899005,174.03493355017602,62.0061496182441,294.1284424399,0.0,6.0,18.6125,9,61.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,28,240,18
2018-08-29,159.892897160801,346.103804438865,187.37861198635,63.57058094121079,322.838403883855,0.0,0.0,22.7,12,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,29,241,18
2018-08-30,159.274240342795,370.614802484057,184.331100698945,91.40731145621278,341.947787994962,0.0,7.0,15.4625,13,63.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,30,242,18
2018-08-31,162.511769237234,418.98156989603206,176.842110481952,95.53031035174851,345.699395058209,0.0,4.0,18.725,11,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,31,243,18
