date,sales_brot,sales_broetchen,sales_croissant,sales_konditorei,sales_kuchen,sales_saisonbrot,bewoelkung,temperatur,windgeschwindigkeit,wettercode,kielerwoche,holiday,holiday_1_weihnachtstag,holiday_2_weihnachtstag,holiday_christi_himmelfahrt,holiday_karfreitag,holiday_neujahr,holiday_ostermontag,holiday_pfingstmontag,holiday_reformationstag,holiday_tag_der_arbeit,holiday_tag_der_deutschen_einhei,school_holiday,school_holiday_herbstferien,school_holiday_osterferien,school_holiday_pfingstferien,school_holiday_sommerferien,school_holiday_weihnachtsferien,weekday,month,day,year,holiday_total
"2018-03-04,71.44813,355.485,152.846,96.6997,286.9117,0,5,-2.3125,10,77,0,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,6,3,4,4,0"
"2018-03-05,119.6768,236.2728,89.9828,90.30805,205.928,0,5,5.9875,7,10,0,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,0,3,5,5,0"
"2018-03-06,105.339,254.0358,109.1435,98.14645,213.6115,0,0,6.4,9,5,0,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,1,3,6,6,0"
"2018-03-07,96.38396,212.1566,58.98991,71.6283,182.0676,0,7,1.1875,6,71,0,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,2,3,7,7,0"
"2018-03-08,130.9377,225.1603,83.20899,82.9679,189.0122,0,5,4.4625,8,61,0,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,3,3,8,8,0"
"2018-03-09,106.1904,258.2881,97.92294,95.03955,195.5023,0,7,4.45,13,61,0,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,4,3,9,9,0"
"2018-03-10,151.5238,344.8754,147.4224,94.00244,201.7149,0,8,3.4,10,63,0,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,5,3,10,10,0"
"2018-03-11,44.51417,468.8307,152.2782,172.9381,267.9152,0,5,11.475,7,45,0,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,6,3,11,11,0"
"2018-03-12,138.1417,266.4001,110.9155,83.69447,220.5978,0,7,6.5375,5,61,0,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,0,3,12,12,0"
"2018-03-13,126.3054,239.5156,102.4355,76.75398,197.9885,0,7,4.2625,12,61,0,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,1,3,13,13,0"
"2018-03-14,142.7413,257.4544,105.088,89.71339,255.0034,0,8,3.2,8,21,0,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,2,3,14,14,0"
"2018-03-15,224.0246,264.6379,118.7431,98.7192,221.9849,0,8,2.4625,20,0,0,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,3,3,15,15,0"
"2018-03-16,169.6179,272.5277,110.0647,76.69028,242.751,0,7,.2,28,22,0,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,4,3,16,16,0"
"2018-03-17,192.5719,352.921,171.6503,64.15086,203.1435,0,5,-2.225,29,73,0,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,5,3,17,17,0"
"2018-03-18,140.588,395.0683,218.2784,209.0196,262.3503,0,1,-.825,23,5,0,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,6,3,18,18,0"
"2018-03-19,168.789,249.1394,111.5625,96.10222,215.8905,0,0,2.3,8,5,0,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,0,3,19,19,0"
"2018-03-20,135.2311,243.3918,135.1477,100.4054,226.9165,0,0,4.2125,17,5,0,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,1,3,20,20,0"
"2018-03-21,120.2627,264.8979,120.8662,83.91,242.6022,0,7,4.7,13,22,0,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,2,3,21,21,0"
"2018-03-22,140.6058,286.1467,81.23457,86.48383,215.8688,0,8,5.7625,11,61,0,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,3,3,22,22,0"
"2018-03-23,135.2268,251.9906,98.83463,69.78894,230.197,0,8,4.425,5,22,0,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,4,3,23,23,0"
"2018-03-24,175.5339,361.4173,154.1109,84.03431,201.49,0,7,7.125,4,5,0,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,5,3,24,24,0"
"2018-03-25,72.13962,465.6919,208.8665,85.73362,231.9156,0,7,7.625,6,0,0,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,6,3,25,25,0"
"2018-03-26,148.3654,248.3899,113.5847,92.14467,242.9264,0,7,5.0375,8,61,0,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,0,3,26,26,0"
"2018-03-27,156.7223,319.9866,134.7582,112.1548,282.9242,0,7,5.325,9,10,0,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,1,3,27,27,0"
"2018-03-28,136.1834,320.4291,142.2007,95.44142,283.7999,0,7,3.725,14,61,0,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,2,3,28,28,0"
"2018-03-29,369.6279,405.9473,266.2013,80.82235,330.6129,0,7,.9,8,71,0,""0"",0,0,0,0,0,0,0,0,0,0,""osterferien"",0,1,0,0,0,3,3,29,29,0"
"2018-03-31,416.7888,558.6294,320.9348,85.36478,270.2695,0,7,2.225,17,0,0,""0"",0,0,0,0,0,0,0,0,0,0,""osterferien"",0,1,0,0,0,5,3,31,31,0"
"2018-04-01,68.29646,565.6194,197.3382,97.05475,263.5828,0,6,2.525,9,71,0,""0"",0,0,0,0,0,0,0,0,0,0,""osterferien"",0,1,0,0,0,6,4,1,1,0"
"2018-04-02,43.20036,478.2606,177.6807,100.346,270.9777,0,5,6.1,8,5,0,""Ostermontag"",0,0,0,0,0,1,0,0,0,0,""osterferien"",0,1,0,0,0,0,4,2,2,1"
"2018-04-03,135.7246,312.0424,134.1959,56.22066,236.5454,0,7,11.775,9,61,0,""0"",0,0,0,0,0,0,0,0,0,0,""osterferien"",0,1,0,0,0,1,4,3,3,0"
"2018-04-04,115.933,318.4501,149.7209,71.39423,215.96,0,4,13.2125,9,61,0,""0"",0,0,0,0,0,0,0,0,0,0,""osterferien"",0,1,0,0,0,2,4,4,4,0"
"2018-04-05,97.86345,315.0059,130.1869,116.0617,217.8195,0,7,8.6625,19,61,0,""0"",0,0,0,0,0,0,0,0,0,0,""osterferien"",0,1,0,0,0,3,4,5,5,0"
"2018-04-06,118.2061,312.3981,89.17879,76.36581,248.7853,0,1,9.9875,10,5,0,""0"",0,0,0,0,0,0,0,0,0,0,""osterferien"",0,1,0,0,0,4,4,6,6,0"
"2018-04-07,145.3475,383.9446,159.8143,67.23607,222.5206,0,0,14.75,9,5,0,""0"",0,0,0,0,0,0,0,0,0,0,""osterferien"",0,1,0,0,0,5,4,7,7,0"
"2018-04-08,70.9108,415.8207,168.6434,104.2456,267.8823,0,0,20.5,5,5,0,""0"",0,0,0,0,0,0,0,0,0,0,""osterferien"",0,1,0,0,0,6,4,8,8,0"
"2018-04-09,100.9756,249.6866,125.7916,78.13824,153.6578,0,5,15.3125,9,5,0,""0"",0,0,0,0,0,0,0,0,0,0,""osterferien"",0,1,0,0,0,0,4,9,9,0"
"2018-04-10,116.4873,260.8191,84.04972,73.10914,203.7669,0,8,5.1625,21,10,0,""0"",0,0,0,0,0,0,0,0,0,0,""osterferien"",0,1,0,0,0,1,4,10,10,0"
"2018-04-11,82.02682,265.21,68.02451,82.31628,171.0569,0,8,4.7125,22,0,0,""0"",0,0,0,0,0,0,0,0,0,0,""osterferien"",0,1,0,0,0,2,4,11,11,0"
"2018-04-12,136.188,264.4163,116.4626,73.6792,223.2494,0,5,7.975,19,5,0,""0"",0,0,0,0,0,0,0,0,0,0,""osterferien"",0,1,0,0,0,3,4,12,12,0"
"2018-04-13,91.94708,294.3704,116.8964,80.16376,198.0432,0,6,8.7125,15,61,0,""0"",0,0,0,0,0,0,0,0,0,0,""osterferien"",0,1,0,0,0,4,4,13,13,0"
"2018-04-14,166.9083,394.4556,161.0901,102.4514,263.2258,0,8,7.675,10,61,0,""0"",0,0,0,0,0,0,0,0,0,0,""osterferien"",0,1,0,0,0,5,4,14,14,0"
"2018-04-15,94.78049,378.0324,186.8857,82.5239,235.5564,0,8,9.5375,7,61,0,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,6,4,15,15,0"
"2018-04-16,120.5303,251.8615,105.9497,78.08096,213.05,0,2,13.875,8,63,0,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,0,4,16,16,0"
"2018-04-17,101.3876,252.8527,86.22899,81.65697,202.3789,0,0,15.25,11,0,0,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,1,4,17,17,0"
"2018-04-18,93.64484,232.1401,107.5586,50.22918,200.0907,0,1,20.35,11,0,0,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,2,4,18,18,0"
"2018-04-19,109.1998,257.1367,103.3837,81.30625,140.2209,0,0,23.1125,5,0,0,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,3,4,19,19,0"
"2018-04-20,89.80247,284.5561,106.9203,57.99761,182.1806,0,0,24.375,13,0,0,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,4,4,20,20,0"
"2018-04-21,144.9081,408.9211,176.4171,86.08344,298.8089,0,1,15.6625,10,5,0,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,5,4,21,21,0"
"2018-04-22,68.33015,415.8868,199.7651,99.42184,245.4142,0,1,14.525,11,5,0,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,6,4,22,22,0"
"2018-04-23,89.82687,242.7968,101.82,77.42513,177.8414,0,4,14.4,18,5,0,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,0,4,23,23,0"
"2018-04-24,97.0271,227.7714,85.09187,61.40839,175.7018,0,5,12.0875,21,61,0,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,1,4,24,24,0"
"2018-04-25,68.03257,226.476,93.32465,96.43526,234.7585,0,7,9.25,13,61,0,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,2,4,25,25,0"
"2018-04-26,132.0244,250.8274,122.0682,80.77937,240.1641,0,6,11.0875,18,61,0,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,3,4,26,26,0"
"2018-04-27,64.07362,274.4303,112.2911,55.07718,217.3257,0,5,13.0875,8,0,0,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,4,4,27,27,0"
"2018-04-28,145.3771,380.2542,137.3273,81.87101,245.1788,0,7,14.65,8,61,0,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,5,4,28,28,0"
"2018-04-29,112.6348,426.4479,179.1395,117.8814,404.9645,0,7,8.875,9,21,0,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,6,4,29,29,0"
"2018-04-30,152.2805,426.9184,127.9194,79.2518,349.2225,0,7,11.55,10,95,0,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,0,4,30,30,0"
"2018-05-02,114.0813,282.2983,133.1669,75.42337,206.162,0,1,14.725,9,5,0,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,2,5,2,2,0"
"2018-05-03,123.9752,286.8174,118.8454,62.2496,211.878,0,1,12.5,14,0,0,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,3,5,3,3,0"
"2018-05-04,98.29385,296.7711,114.1074,92.68371,248.6015,0,0,12.1875,10,5,0,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,4,5,4,4,0"
"2018-05-05,127.6875,335.7491,152.1228,74.55684,302.5142,0,0,14.75,9,5,0,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,5,5,5,5,0"
"2018-05-06,56.22582,376.9398,204.554,117.9724,203.1808,0,0,18.9125,10,0,0,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,6,5,6,6,0"
"2018-05-07,134.487,332.9931,149.5142,65.49152,191.1515,0,0,20.825,11,0,0,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,0,5,7,7,0"
"2018-05-08,118.4232,334.0449,178.326,101.6109,239.0714,0,0,22.3875,14,5,0,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,1,5,8,8,0"
"2018-05-09,147.8632,366.5946,150.0405,77.17046,257.1289,0,0,23.3,12,0,0,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,2,5,9,9,0"
"2018-05-10,65.37001,499.735,213.6207,85.51608,301.1984,0,5,20.525,9,95,0,""Christi Himmelfahrt"",0,0,1,0,0,0,0,0,0,0,""0"",0,0,0,0,0,3,5,10,10,1"
"2018-05-11,206.812,494.2691,239.4777,84.62572,283.0148,0,1,15.1,8,0,0,""0"",0,0,0,0,0,0,0,0,0,0,""pfingstferien"",0,0,1,0,0,4,5,11,11,0"
"2018-05-12,150.0261,603.3364,287.0968,94.17396,279.2701,0,5,17.3375,10,0,0,""0"",0,0,0,0,0,0,0,0,0,0,""pfingstferien"",0,0,1,0,0,5,5,12,12,0"
"2018-05-13,86.01256,569.3572,283.6838,80.0259,292.4535,0,2,17.25,12,10,0,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,6,5,13,13,0"
"2018-05-14,98.75837,300.1123,109.4876,53.62517,256.3743,0,0,18.8875,11,5,0,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,0,5,14,14,0"
"2018-05-15,98.03536,317.2567,128.2428,57.35721,237.92,0,0,18,9,0,0,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,1,5,15,15,0"
"2018-05-16,73.56201,290.4876,117.1921,37.66947,200.8283,0,5,20.5625,13,21,0,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,2,5,16,16,0"
"2018-05-17,129.846,335.9984,143.1167,73.69906,208.6623,0,3,15.2875,10,5,0,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,3,5,17,17,0"
"2018-05-18,127.2048,287.7283,128.8285,68.17149,252.5897,0,7,14.75,9,0,0,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,4,5,18,18,0"
"2018-05-19,169.2216,496.2931,223.6242,77.98199,325.7316,0,6,14.9125,8,0,0,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,5,5,19,19,0"
"2018-05-20,107.8099,612.5049,305.1008,65.41879,330.3806,0,0,18.9,13,5,0,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,6,5,20,20,0"
"2018-05-22,156.3072,439.9831,191.0734,70.22729,246.9196,0,0,20.325,13,5,0,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,1,5,22,22,0"
"2018-05-23,109.7868,377.1717,169.7551,73.48535,261.9879,0,0,20.1625,10,0,0,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,2,5,23,23,0"
"2018-05-24,108.5462,442.0771,211.5145,27.43373,282.3247,0,0,20.35,15,5,0,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,3,5,24,24,0"
"2018-05-25,123.5171,434.5488,247.2186,52.16702,263.5375,0,0,19.775,16,5,0,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,4,5,25,25,0"
"2018-05-26,152.9994,576.1599,311.4075,85.0976,256.3028,0,0,19.875,11,5,0,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,5,5,26,26,0"
"2018-05-27,99.67054,551.7859,311.2047,87.101,296.4557,0,7,16.425,12,20,0,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,6,5,27,27,0"
"2018-05-28,157.4193,327.6121,162.4395,37.95472,249.5163,0,2,20.2125,10,5,0,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,0,5,28,28,0"
"2018-05-29,106.4717,362.1979,158.6513,77.51843,245.4683,0,0,23.4625,14,5,0,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,1,5,29,29,0"
"2018-05-30,112.2414,311.0955,160.3218,60.5241,259.9601,0,1,23.1875,11,17,0,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,2,5,30,30,0"
"2018-05-31,111.2669,365.9929,146.5493,49.75465,270.0548,0,0,21.8875,14,5,0,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,3,5,31,31,0"
"2018-06-01,171.3522,391.0764,196.0479,72.55484,299.6321,0,0,21.375,12,5,0,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,4,6,1,1,0"
"2018-06-02,145.0825,521.6503,258.2028,62.91248,340.5191,0,1,22.8875,10,5,0,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,5,6,2,2,0"
"2018-06-03,78.97105,464.7309,275.4425,70.19672,240.2827,0,7,19.275,9,0,0,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,6,6,3,3,0"
"2018-06-04,130.4801,343.4262,143.9406,89.27293,255.7162,0,5,19.25,14,20,0,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,0,6,4,4,0"
"2018-06-05,149.0974,356.7888,104.7128,90.86433,246.3247,0,0,19.7,10,5,0,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,1,6,5,5,0"
"2018-06-06,125.5128,365.2611,143.2405,41.86443,315.6906,0,0,22.15,14,5,0,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,2,6,6,6,0"
"2018-06-07,130.1351,356.3709,140.6638,69.37958,266.7274,0,0,23.6875,10,0,0,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,3,6,7,7,0"
"2018-06-08,133.4616,325.4857,164.1321,50.75351,232.5922,0,0,22.7375,9,0,0,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,4,6,8,8,0"
"2018-06-09,196.7728,569.567,258.6934,41.88832,327.6109,0,6,22.1125,7,61,0,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,5,6,9,9,0"
"2018-06-10,98.57286,493.2413,215.8509,107.3775,295.9731,0,7,19.1,8,61,0,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,6,6,10,10,0"
"2018-06-11,167.5894,328.0081,131.3765,47.26632,239.9321,0,6,18.5125,15,0,0,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,0,6,11,11,0"
"2018-06-12,118.2514,329.2633,121.4917,73.66393,312.4543,0,8,15.3125,12,20,0,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,1,6,12,12,0"
"2018-06-13,139.4156,338.9195,107.793,43.93444,311.403,0,7,16.4,14,61,0,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,2,6,13,13,0"
"2018-06-14,185.3713,332.5505,107.1363,48.22182,232.5537,0,5,20.9,10,0,0,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,3,6,14,14,0"
"2018-06-15,178.3589,345.0174,149.6251,51.72876,280.7043,0,4,19.2,7,0,0,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,4,6,15,15,0"
"2018-06-16,165.2408,536.4523,249.756,79.94257,209.3621,0,5,21.325,7,95,1,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,5,6,16,16,0"
"2018-06-17,131.7747,561.1661,301.9877,105.9709,351.209,0,5,18.275,12,61,1,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,6,6,17,17,0"
"2018-06-18,150.609,453.7738,183.9056,52.46231,368.9088,0,7,17.6375,9,61,1,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,0,6,18,18,0"
"2018-06-19,134.1032,439.3877,167.9491,47.88613,271.8176,0,3,19.2375,16,21,1,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,1,6,19,19,0"
"2018-06-20,187.7604,438.2067,178.4852,68.64351,329.9913,0,3,23.65,13,0,1,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,2,6,20,20,0"
"2018-06-21,137.3808,425.4081,165.5105,50.35032,301.0744,0,7,11.5625,15,65,1,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,3,6,21,21,0"
"2018-06-22,173.94,443.1801,205.2704,62.65815,349.5096,0,5,15.575,20,61,1,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,4,6,22,22,0"
"2018-06-23,228.6883,706.4244,339.7005,49.88405,662.3693,0,7,14.3,18,61,1,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,5,6,23,23,0"
"2018-06-24,96.83978,579.8876,312.5332,68.61943,275.9416,0,6,16.2375,10,21,1,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,6,6,24,24,0"
"2018-06-25,147.9633,384.6408,124.5061,66.9437,230.8643,0,6,17.175,13,21,0,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,0,6,25,25,0"
"2018-06-26,126.7272,353.736,187.4712,54.54905,413.5244,0,3,20.075,6,21,0,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,1,6,26,26,0"
"2018-06-27,98.37428,381.3274,176.5201,52.57375,237.7971,0,0,22.0125,11,5,0,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,2,6,27,27,0"
"2018-06-28,153.2229,351.5334,172.5533,62.51613,266.2303,0,0,22.125,9,0,0,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,3,6,28,28,0"
"2018-06-29,124.3804,359.4962,181.4307,70.86163,301.3336,0,0,21.85,15,5,0,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,4,6,29,29,0"
"2018-06-30,162.6191,535.3321,236.6638,72.28678,372.572,0,0,21.2375,10,5,0,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,5,6,30,30,0"
"2018-07-01,106.3983,573.4871,263.8977,70.83758,313.6936,0,0,21.0625,12,5,0,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,6,7,1,1,0"
"2018-07-02,149.3307,440.0106,191.1031,52.41711,299.4851,0,0,22.525,11,5,0,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,0,7,2,2,0"
"2018-07-03,169.6783,456.4884,166.3574,53.52477,375.1838,0,0,22.4875,9,5,0,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,1,7,3,3,0"
"2018-07-04,109.3647,442.8036,176.7965,80.0792,320.5604,0,5,19.7,9,0,0,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,2,7,4,4,0"
"2018-07-05,116.912,459.3505,218.0557,74.4295,326.4543,0,7,17.5,12,20,0,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,3,7,5,5,0"
"2018-07-06,125.7957,434.2052,233.4618,70.38224,341.9028,0,0,20.5125,18,5,0,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,4,7,6,6,0"
"2018-07-07,191.5446,524.024,289.9218,62.15012,356.1393,0,0,20.25,19,5,0,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,5,7,7,7,0"
"2018-07-08,91.37003,593.0245,301.5178,64.44107,280.6079,0,0,23,10,5,0,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,6,7,8,8,0"
"2018-07-09,229.7498,535.6581,260.2091,62.86119,341.5833,0,6,16.75,18,0,0,""0"",0,0,0,0,0,0,0,0,0,0,""sommerferien"",0,0,0,1,0,0,7,9,9,0"
"2018-07-10,161.3883,496.1906,231.0227,42.72305,314.829,0,2,18.675,15,5,0,""0"",0,0,0,0,0,0,0,0,0,0,""sommerferien"",0,0,0,1,0,1,7,10,10,0"
"2018-07-11,182.1468,505.2443,223.184,88.32891,372.3227,0,7,19.625,12,21,0,""0"",0,0,0,0,0,0,0,0,0,0,""sommerferien"",0,0,0,1,0,2,7,11,11,0"
"2018-07-12,207.8793,528.5823,225.7769,118.0811,284.6857,0,1,26.075,14,0,0,""0"",0,0,0,0,0,0,0,0,0,0,""sommerferien"",0,0,0,1,0,3,7,12,12,0"
"2018-07-13,212.7224,553.472,288.0299,69.45695,279.3481,0,0,23.975,13,5,0,""0"",0,0,0,0,0,0,0,0,0,0,""sommerferien"",0,0,0,1,0,4,7,13,13,0"
"2018-07-14,212.0002,630.6868,361.884,109.5278,274.1251,0,7,17.7625,12,0,0,""0"",0,0,0,0,0,0,0,0,0,0,""sommerferien"",0,0,0,1,0,5,7,14,14,0"
"2018-07-15,119.1328,663.3205,383.5398,103.2228,202.6819,0,2,23.2,9,5,0,""0"",0,0,0,0,0,0,0,0,0,0,""sommerferien"",0,0,0,1,0,6,7,15,15,0"
"2018-07-16,208.6435,577.8691,279.08,65.501,251.1424,0,0,24.25,9,5,0,""0"",0,0,0,0,0,0,0,0,0,0,""sommerferien"",0,0,0,1,0,0,7,16,16,0"
"2018-07-17,197.2648,608.0534,322.4402,77.53177,307.5953,0,0,26.775,10,0,0,""0"",0,0,0,0,0,0,0,0,0,0,""sommerferien"",0,0,0,1,0,1,7,17,17,0"
"2018-07-18,137.7086,619.5463,307.9173,90.65511,347.8575,0,3,23.86667,13,0,0,""0"",0,0,0,0,0,0,0,0,0,0,""sommerferien"",0,0,0,1,0,2,7,18,18,0"
"2018-07-19,200.859,619.309,334.6687,94.23142,345.9085,0,2,22.575,13,0,0,""0"",0,0,0,0,0,0,0,0,0,0,""sommerferien"",0,0,0,1,0,3,7,19,19,0"
"2018-07-20,152.2554,606.7953,305.4163,95.92368,214.6799,0,0,22.775,9,0,0,""0"",0,0,0,0,0,0,0,0,0,0,""sommerferien"",0,0,0,1,0,4,7,20,20,0"
"2018-07-21,184.3337,751.6886,393.212,91.59628,240.6992,0,0,25.0625,10,0,0,""0"",0,0,0,0,0,0,0,0,0,0,""sommerferien"",0,0,0,1,0,5,7,21,21,0"
"2018-07-22,130.8579,724.3181,429.9203,82.3718,259.7704,0,1,25.0375,13,5,0,""0"",0,0,0,0,0,0,0,0,0,0,""sommerferien"",0,0,0,1,0,6,7,22,22,0"
"2018-07-23,170.8067,577.9588,325.6902,78.44325,353.6983,0,3,24.8375,10,0,0,""0"",0,0,0,0,0,0,0,0,0,0,""sommerferien"",0,0,0,1,0,0,7,23,23,0"
"2018-07-24,157.3501,595.2679,302.3964,66.27532,240.3031,0,0,28.1,10,5,0,""0"",0,0,0,0,0,0,0,0,0,0,""sommerferien"",0,0,0,1,0,1,7,24,24,0"
"2018-07-25,133.5952,651.7481,337.2285,73.45992,230.9399,0,1,28.425,11,61,0,""0"",0,0,0,0,0,0,0,0,0,0,""sommerferien"",0,0,0,1,0,2,7,25,25,0"
